Image,DICE
197_img_sli_007.npy,0.760144789
197_img_sli_008.npy,0.72
197_img_sli_011.npy,0.479623824
198_img_sli_000.npy,0.669090909
198_img_sli_001.npy,0.50835244
198_img_sli_003.npy,0.507542147
198_img_sli_004.npy,0.411017777
198_img_sli_006.npy,0.343135713
198_img_sli_007.npy,0.446212498
198_img_sli_009.npy,0.628198149
198_img_sli_011.npy,0.459122266
198_img_sli_012.npy,0.703941338
198_img_sli_013.npy,0.715189873
199_img_sli_001.npy,0.218823529
19_img_sli_000.npy,0.667264574
19_img_sli_001.npy,0.782225024
19_img_sli_003.npy,0.703111859
19_img_sli_004.npy,0.743859649
19_img_sli_005.npy,0.678222222
19_img_sli_006.npy,0.669123669
19_img_sli_008.npy,0.532660903
19_img_sli_009.npy,0.50212766
19_img_sli_010.npy,0.453621763
19_img_sli_011.npy,0.586037365
19_img_sli_012.npy,0.019736842
19_img_sli_013.npy,0.388583974
19_img_sli_015.npy,0.306451613
201_img_sli_000.npy,0.189685315
201_img_sli_001.npy,0.467816576
201_img_sli_003.npy,0.485596708
201_img_sli_007.npy,0.673827613
201_img_sli_008.npy,0.744146685
201_img_sli_009.npy,0.644328312
201_img_sli_010.npy,0.656493304
201_img_sli_011.npy,0.673267327
201_img_sli_015.npy,0.437722972
201_img_sli_016.npy,0.606710158
201_img_sli_017.npy,0.398448861
201_img_sli_019.npy,0.11860013
201_img_sli_020.npy,0.096774194
201_img_sli_022.npy,0.375442739
201_img_sli_023.npy,0.305673485
201_img_sli_024.npy,0.351977401
201_img_sli_026.npy,0.515181195
201_img_sli_027.npy,0.442264151
201_img_sli_029.npy,0.082474227
202_img_sli_000.npy,0.309768638
202_img_sli_001.npy,0.458259325
202_img_sli_002.npy,0.29728419
202_img_sli_004.npy,0.44535621
202_img_sli_005.npy,0.139927624
202_img_sli_006.npy,0.616877865
202_img_sli_007.npy,0.535486613
202_img_sli_008.npy,0.617454681
202_img_sli_009.npy,0.776740377
202_img_sli_010.npy,0.585953878
202_img_sli_011.npy,0.621970088
202_img_sli_012.npy,0.538564185
202_img_sli_014.npy,0.390559926
202_img_sli_017.npy,0.420518602
202_img_sli_018.npy,0.138385502
203_img_sli_001.npy,0.186276199
203_img_sli_004.npy,0.459815494
203_img_sli_005.npy,0.241998439
203_img_sli_006.npy,0.687806231
203_img_sli_007.npy,0.444874552
205_img_sli_000.npy,0.7769131
205_img_sli_001.npy,0.614641995
205_img_sli_002.npy,0.901639344
205_img_sli_003.npy,0.701636189
205_img_sli_004.npy,0.866416979
205_img_sli_005.npy,0.876445526
205_img_sli_006.npy,0.381877023
206_img_sli_000.npy,0.736363636
206_img_sli_002.npy,0.543424318
206_img_sli_003.npy,0.405940594
206_img_sli_004.npy,0.608819346
206_img_sli_005.npy,0.610545791
206_img_sli_007.npy,0.266666667
206_img_sli_008.npy,0
206_img_sli_009.npy,0.299516908
206_img_sli_010.npy,0.6
206_img_sli_011.npy,0
206_img_sli_012.npy,0
207_img_sli_001.npy,0.242293465
208_img_sli_000.npy,0.154960174
208_img_sli_001.npy,0.302022472
208_img_sli_003.npy,0.048130322
208_img_sli_004.npy,0.171163123
209_img_sli_000.npy,0.204651163
209_img_sli_001.npy,0.682020802
209_img_sli_002.npy,0.568155785
209_img_sli_005.npy,0.860175918
209_img_sli_006.npy,0.864751125
209_img_sli_007.npy,0.86622456
209_img_sli_008.npy,0.876466305
209_img_sli_009.npy,0.890212988
209_img_sli_011.npy,0.844476744
209_img_sli_012.npy,0.869422378
209_img_sli_013.npy,0.868519287
209_img_sli_014.npy,0.898078506
209_img_sli_015.npy,0.861473758
209_img_sli_016.npy,0.911198391
209_img_sli_018.npy,0.904303999
209_img_sli_019.npy,0.853106133
209_img_sli_020.npy,0.871994296
209_img_sli_022.npy,0.864014724
209_img_sli_023.npy,0.701005727
209_img_sli_024.npy,0.771317829
209_img_sli_025.npy,0.805059167
209_img_sli_027.npy,0.827686703
209_img_sli_028.npy,0.781351981
209_img_sli_030.npy,0.720150514
209_img_sli_031.npy,0.824569305
209_img_sli_032.npy,0.816982878
209_img_sli_034.npy,0.842637668
209_img_sli_035.npy,0.834273517
209_img_sli_036.npy,0.880971956
209_img_sli_039.npy,0.855960265
209_img_sli_040.npy,0.886140089
209_img_sli_041.npy,0.905383361
209_img_sli_044.npy,0.71559633
20_img_sli_000.npy,0
20_img_sli_001.npy,0
20_img_sli_002.npy,0
20_img_sli_003.npy,0
20_img_sli_005.npy,0.173076923
20_img_sli_007.npy,0
20_img_sli_009.npy,0
20_img_sli_010.npy,0
20_img_sli_011.npy,0.03649635
20_img_sli_012.npy,0.088785047
20_img_sli_013.npy,0
211_img_sli_000.npy,0.409246575
211_img_sli_001.npy,0.491719745
211_img_sli_002.npy,0.743139901
211_img_sli_003.npy,0.607536232
211_img_sli_004.npy,0.624846248
211_img_sli_006.npy,0.717351318
211_img_sli_007.npy,0.465909091
211_img_sli_008.npy,0.50385208
211_img_sli_009.npy,0.230857143
212_img_sli_002.npy,0.750619031
212_img_sli_003.npy,0.782521346
212_img_sli_004.npy,0.343963554
213_img_sli_000.npy,0.828440582
213_img_sli_001.npy,0.907006667
213_img_sli_002.npy,0.923180593
213_img_sli_003.npy,0.905230079
213_img_sli_004.npy,0.906373207
213_img_sli_006.npy,0.881198716
213_img_sli_007.npy,0.825623427
213_img_sli_008.npy,0.87783301
213_img_sli_009.npy,0.862785377
213_img_sli_010.npy,0.859034194
213_img_sli_012.npy,0.514303744
214_img_sli_000.npy,0.816409423
214_img_sli_001.npy,0.817238125
214_img_sli_003.npy,0.843984476
214_img_sli_005.npy,0.700688417
214_img_sli_006.npy,0.856147337
214_img_sli_007.npy,0.858521971
214_img_sli_008.npy,0.552895081
214_img_sli_010.npy,0.639970744
214_img_sli_011.npy,0.819065371
214_img_sli_012.npy,0.798523077
214_img_sli_013.npy,0.709473684
214_img_sli_015.npy,0.692830729
214_img_sli_016.npy,0.729739731
214_img_sli_017.npy,0.82787652
214_img_sli_018.npy,0.803058677
214_img_sli_019.npy,0.76285323
214_img_sli_020.npy,0.691692835
214_img_sli_021.npy,0.620931538
214_img_sli_022.npy,0.554040301
214_img_sli_025.npy,0.32034632
214_img_sli_027.npy,0.408280828
214_img_sli_028.npy,0.359961501
214_img_sli_030.npy,0.293716086
214_img_sli_032.npy,0.40956341
214_img_sli_033.npy,0.199325748
215_img_sli_001.npy,0.049668874
215_img_sli_002.npy,0.203931204
215_img_sli_003.npy,0.140480591
215_img_sli_004.npy,0.234730539
215_img_sli_006.npy,0.622257053
215_img_sli_008.npy,0.013869626
215_img_sli_009.npy,0
216_img_sli_000.npy,0.840871022
216_img_sli_001.npy,0.782885227
216_img_sli_002.npy,0.862766539
216_img_sli_004.npy,0.384689922
216_img_sli_006.npy,0.673170732
218_img_sli_000.npy,0.354760754
218_img_sli_001.npy,0.344827586
218_img_sli_002.npy,0.585139319
218_img_sli_003.npy,0.473612991
218_img_sli_004.npy,0.012183693
218_img_sli_005.npy,0.32770928
218_img_sli_007.npy,0.335658423
219_img_sli_000.npy,0.538705465
219_img_sli_001.npy,0.591390384
219_img_sli_002.npy,0.251196596
219_img_sli_003.npy,0.051340746
21_img_sli_000.npy,0
21_img_sli_002.npy,0
21_img_sli_006.npy,0
21_img_sli_007.npy,0.721259843
21_img_sli_009.npy,0.707016604
21_img_sli_010.npy,0.767105263
21_img_sli_011.npy,0.766951281
21_img_sli_012.npy,0.760167612
220_img_sli_000.npy,0.102664705
220_img_sli_002.npy,0.251152891
220_img_sli_003.npy,0.32420989
220_img_sli_004.npy,0.329674159
220_img_sli_005.npy,0.367383059
220_img_sli_006.npy,0.13506013
220_img_sli_007.npy,0.155307724
220_img_sli_008.npy,0.250854409
220_img_sli_009.npy,0.379601439
220_img_sli_010.npy,0.124047878
221_img_sli_000.npy,0.478150036
221_img_sli_001.npy,0.546508082
221_img_sli_002.npy,0.443523499
221_img_sli_003.npy,0.321976425
221_img_sli_004.npy,0.593512418
221_img_sli_005.npy,0.626368354
221_img_sli_006.npy,0.601355202
221_img_sli_007.npy,0.66843807
221_img_sli_008.npy,0.723002093
221_img_sli_010.npy,0.725809377
221_img_sli_011.npy,0.800559118
221_img_sli_012.npy,0.765319163
221_img_sli_013.npy,0.75038084
221_img_sli_014.npy,0.806256389
221_img_sli_016.npy,0.824949033
221_img_sli_017.npy,0.806181505
221_img_sli_021.npy,0.879843478
221_img_sli_022.npy,0.877498374
221_img_sli_023.npy,0.833236695
221_img_sli_025.npy,0.846835253
221_img_sli_026.npy,0.822909898
221_img_sli_027.npy,0.82805738
221_img_sli_028.npy,0.798511527
221_img_sli_029.npy,0.784474342
221_img_sli_030.npy,0.76817606
221_img_sli_032.npy,0.76592007
221_img_sli_033.npy,0.769876268
221_img_sli_035.npy,0.723571771
221_img_sli_037.npy,0.665377603
221_img_sli_038.npy,0.720221224
221_img_sli_039.npy,0.712502001
221_img_sli_040.npy,0.777161947
221_img_sli_041.npy,0.500569013
221_img_sli_042.npy,0.459568461
221_img_sli_043.npy,0.571825507
222_img_sli_000.npy,0.106359649
222_img_sli_001.npy,0.535619048
222_img_sli_002.npy,0.667538582
223_img_sli_002.npy,0.726736179
224_img_sli_001.npy,0.631469979
224_img_sli_003.npy,0.568303985
224_img_sli_004.npy,0.438657407
224_img_sli_006.npy,0.500960922
224_img_sli_007.npy,0.588036117
225_img_sli_001.npy,0
225_img_sli_002.npy,0
227_img_sli_000.npy,0.151498833
227_img_sli_002.npy,0.134315169
227_img_sli_003.npy,0.239661827
227_img_sli_004.npy,0.373169409
227_img_sli_005.npy,0.406057404
227_img_sli_006.npy,0.392398141
227_img_sli_008.npy,0.43074558
227_img_sli_009.npy,0.592496766
227_img_sli_010.npy,0.590077468
227_img_sli_011.npy,0.585268338
227_img_sli_013.npy,0.510791367
227_img_sli_016.npy,0.548953267
227_img_sli_017.npy,0.477012954
227_img_sli_020.npy,0.662385774
227_img_sli_021.npy,0.553861535
227_img_sli_022.npy,0.623023023
227_img_sli_024.npy,0.687417914
227_img_sli_025.npy,0.697873642
227_img_sli_026.npy,0.56005353
228_img_sli_000.npy,0
228_img_sli_001.npy,0
228_img_sli_002.npy,0
229_img_sli_000.npy,0.310954064
229_img_sli_001.npy,0.731470231
229_img_sli_002.npy,0.813953488
229_img_sli_004.npy,0.156682028
229_img_sli_005.npy,0.284946237
229_img_sli_006.npy,0
22_img_sli_001.npy,0.474043716
22_img_sli_003.npy,0.834597876
22_img_sli_004.npy,0.7872
22_img_sli_005.npy,0.756465517
22_img_sli_006.npy,0.633524538
22_img_sli_007.npy,0.778741866
22_img_sli_008.npy,0.706674145
22_img_sli_009.npy,0.636636637
22_img_sli_010.npy,0.825573315
22_img_sli_011.npy,0.361493124
22_img_sli_012.npy,0.709787234
22_img_sli_013.npy,0.767857143
231_img_sli_000.npy,0.474124294
231_img_sli_001.npy,0.670991975
231_img_sli_002.npy,0.555129524
231_img_sli_003.npy,0.684824159
231_img_sli_004.npy,0.546206006
231_img_sli_005.npy,0.556856324
231_img_sli_008.npy,0.306370562
231_img_sli_009.npy,0.535654874
231_img_sli_011.npy,0.788463697
231_img_sli_012.npy,0.840613248
231_img_sli_013.npy,0.732129964
232_img_sli_002.npy,0.426744186
232_img_sli_003.npy,0.598255089
233_img_sli_000.npy,0.27643876
233_img_sli_004.npy,0.499554764
233_img_sli_005.npy,0.54889913
233_img_sli_006.npy,0.529487179
233_img_sli_007.npy,0.210411556
234_img_sli_000.npy,0.201448321
234_img_sli_001.npy,0.364320258
234_img_sli_002.npy,0
234_img_sli_003.npy,0.218070911
234_img_sli_005.npy,0.472063037
234_img_sli_006.npy,0.540587219
234_img_sli_010.npy,0.435704514
234_img_sli_011.npy,0
236_img_sli_003.npy,0.306654836
236_img_sli_005.npy,0.351960174
237_img_sli_001.npy,0.439720443
237_img_sli_002.npy,0.474322397
237_img_sli_003.npy,0.14846925
237_img_sli_005.npy,0.141016949
238_img_sli_000.npy,0
238_img_sli_001.npy,0.321325648
238_img_sli_002.npy,0.443484521
238_img_sli_003.npy,0.586121437
238_img_sli_006.npy,0.445859873
239_img_sli_001.npy,0.121722846
239_img_sli_002.npy,0
239_img_sli_003.npy,0.371501272
239_img_sli_004.npy,0
239_img_sli_005.npy,0.247391952
239_img_sli_006.npy,0.398865784
239_img_sli_008.npy,0.319946452
23_img_sli_001.npy,0.494859493
23_img_sli_003.npy,0.832733813
23_img_sli_004.npy,0.822881615
23_img_sli_005.npy,0.824409069
240_img_sli_001.npy,0.515391381
240_img_sli_003.npy,0.648831697
240_img_sli_004.npy,0.519744483
240_img_sli_005.npy,0.696727273
240_img_sli_006.npy,0.575342466
240_img_sli_007.npy,0.487394958
240_img_sli_008.npy,0.546811398
240_img_sli_009.npy,0.437299035
240_img_sli_010.npy,0.579640719
242_img_sli_001.npy,0.72752809
242_img_sli_002.npy,0.794055202
242_img_sli_004.npy,0.789889415
242_img_sli_005.npy,0.606516291
242_img_sli_006.npy,0
243_img_sli_000.npy,0.569948187
243_img_sli_001.npy,0.624548736
243_img_sli_005.npy,0.58852459
243_img_sli_006.npy,0.663366337
243_img_sli_007.npy,0.487711214
243_img_sli_009.npy,0.611783697
243_img_sli_012.npy,0.771714066
243_img_sli_013.npy,0.860215054
243_img_sli_014.npy,0.822467402
243_img_sli_015.npy,0.732240437
243_img_sli_016.npy,0.485671192
243_img_sli_017.npy,0.678362573
243_img_sli_018.npy,0.593886463
244_img_sli_000.npy,0.252358491
244_img_sli_002.npy,0.558909445
244_img_sli_003.npy,0.38961039
244_img_sli_005.npy,0.592288761
244_img_sli_006.npy,0.665384615
244_img_sli_007.npy,0.658258258
244_img_sli_008.npy,0.71024735
245_img_sli_000.npy,0.468720055
245_img_sli_001.npy,0.509744716
245_img_sli_002.npy,0.511752455
245_img_sli_003.npy,0.541557592
245_img_sli_005.npy,0.286477462
246_img_sli_001.npy,0.439768091
246_img_sli_002.npy,0.405502063
246_img_sli_003.npy,0.497193264
246_img_sli_004.npy,0.547219112
246_img_sli_005.npy,0.668600759
246_img_sli_006.npy,0.559177169
246_img_sli_007.npy,0.524387691
246_img_sli_009.npy,0.64894032
246_img_sli_010.npy,0.514285714
246_img_sli_011.npy,0.729259465
246_img_sli_012.npy,0.703231398
246_img_sli_013.npy,0.818667126
246_img_sli_014.npy,0.669636607
246_img_sli_015.npy,0.709719901
246_img_sli_016.npy,0.759248719
246_img_sli_017.npy,0.279804705
246_img_sli_018.npy,0.771165476
246_img_sli_019.npy,0.661168033
246_img_sli_020.npy,0.74943362
246_img_sli_021.npy,0.720047997
246_img_sli_023.npy,0.852315815
246_img_sli_026.npy,0.756546015
246_img_sli_027.npy,0.863507737
246_img_sli_028.npy,0.710245
246_img_sli_029.npy,0.741726619
246_img_sli_030.npy,0.511100938
246_img_sli_031.npy,0.568030826
247_img_sli_000.npy,0.100135318
247_img_sli_001.npy,0.193337688
247_img_sli_002.npy,0.690018436
247_img_sli_004.npy,0.809176672
247_img_sli_005.npy,0.762386249
247_img_sli_006.npy,0.740164289
247_img_sli_008.npy,0.67247191
248_img_sli_000.npy,0.082815735
248_img_sli_001.npy,0.218800648
248_img_sli_003.npy,0.411867365
24_img_sli_000.npy,0.300981461
24_img_sli_001.npy,0.46106683
24_img_sli_002.npy,0.687153931
24_img_sli_003.npy,0.627089584
24_img_sli_004.npy,0.706318325
24_img_sli_005.npy,0.787506069
24_img_sli_006.npy,0.716289722
24_img_sli_007.npy,0.460997067
24_img_sli_008.npy,0.601958177
24_img_sli_011.npy,0.171824973
250_img_sli_000.npy,0.503764545
250_img_sli_001.npy,0.49271986
250_img_sli_003.npy,0.607731305
250_img_sli_004.npy,0.671921718
250_img_sli_006.npy,0.595744681
250_img_sli_007.npy,0.78227111
250_img_sli_008.npy,0.782578638
250_img_sli_009.npy,0.545534536
250_img_sli_010.npy,0.570763501
250_img_sli_011.npy,0.534157226
251_img_sli_000.npy,0.708125752
251_img_sli_001.npy,0.408104887
251_img_sli_003.npy,0.540037785
251_img_sli_004.npy,0.705927342
251_img_sli_005.npy,0.645025295
251_img_sli_006.npy,0.457469191
251_img_sli_007.npy,0.304017372
251_img_sli_008.npy,0.499891751
251_img_sli_010.npy,0.413561077
251_img_sli_011.npy,0.483516484
253_img_sli_001.npy,0.567015996
253_img_sli_003.npy,0.76039783
253_img_sli_004.npy,0.679281902
253_img_sli_006.npy,0.490421456
254_img_sli_001.npy,0.864774624
254_img_sli_002.npy,0.820791311
254_img_sli_004.npy,0.595264938
254_img_sli_005.npy,0.648148148
254_img_sli_006.npy,0.792635659
254_img_sli_008.npy,0.848082596
254_img_sli_009.npy,0.824285714
254_img_sli_011.npy,0.904545455
254_img_sli_013.npy,0.756871036
255_img_sli_002.npy,0.158916479
255_img_sli_004.npy,0.159857904
255_img_sli_005.npy,0.18976026
255_img_sli_006.npy,0.238358327
255_img_sli_008.npy,0.193023256
255_img_sli_009.npy,0.15498155
255_img_sli_010.npy,0.542056075
255_img_sli_011.npy,0.258503401
256_img_sli_001.npy,0.219476744
256_img_sli_004.npy,0.630989421
256_img_sli_005.npy,0.485159817
256_img_sli_007.npy,0.483146067
256_img_sli_009.npy,0.454283657
256_img_sli_010.npy,0.484343771
256_img_sli_011.npy,0.464566929
257_img_sli_000.npy,0.486451613
257_img_sli_001.npy,0.565831728
257_img_sli_002.npy,0.524449878
257_img_sli_003.npy,0.715323855
257_img_sli_005.npy,0.120462046
259_img_sli_000.npy,0.155747837
259_img_sli_001.npy,0.135888502
259_img_sli_002.npy,0.159600998
259_img_sli_004.npy,0.420382166
259_img_sli_005.npy,0.554693013
259_img_sli_006.npy,0.322305229
259_img_sli_007.npy,0
25_img_sli_000.npy,0.709863211
25_img_sli_001.npy,0.768759571
25_img_sli_002.npy,0.832442068
25_img_sli_003.npy,0.800386349
25_img_sli_004.npy,0.704126984
25_img_sli_005.npy,0.695531502
25_img_sli_006.npy,0.732347195
25_img_sli_007.npy,0.591744994
25_img_sli_008.npy,0.447436561
25_img_sli_009.npy,0.191260291
25_img_sli_010.npy,0.314007922
25_img_sli_011.npy,0.278928473
25_img_sli_012.npy,0.418575463
25_img_sli_013.npy,0.303827052
25_img_sli_014.npy,0.21717846
25_img_sli_015.npy,0.063953488
260_img_sli_002.npy,0.111576011
260_img_sli_003.npy,0.64983165
260_img_sli_005.npy,0.629943503
260_img_sli_006.npy,0.510245902
260_img_sli_007.npy,0.53319714
260_img_sli_008.npy,0.635164835
260_img_sli_010.npy,0.729001585
260_img_sli_012.npy,0.773333333
260_img_sli_013.npy,0
262_img_sli_000.npy,0.635145197
262_img_sli_001.npy,0.530759162
262_img_sli_002.npy,0.578817734
262_img_sli_004.npy,0.558737317
262_img_sli_005.npy,0.612699592
262_img_sli_006.npy,0.533760473
262_img_sli_007.npy,0.615384615
262_img_sli_008.npy,0.547523839
262_img_sli_010.npy,0.598500341
264_img_sli_000.npy,0.400792079
264_img_sli_001.npy,0.684554974
264_img_sli_003.npy,0.205318075
264_img_sli_004.npy,0.222026819
264_img_sli_005.npy,0.237302677
267_img_sli_001.npy,0.732475715
267_img_sli_003.npy,0.718732933
267_img_sli_004.npy,0.707882535
267_img_sli_005.npy,0.689655172
267_img_sli_006.npy,0.807764266
267_img_sli_007.npy,0.721731449
267_img_sli_008.npy,0.755253883
267_img_sli_009.npy,0.734927387
267_img_sli_011.npy,0.795177223
267_img_sli_012.npy,0.668300654
267_img_sli_014.npy,0.77976114
267_img_sli_015.npy,0.863223462
267_img_sli_016.npy,0.719725111
267_img_sli_017.npy,0.807337096
267_img_sli_022.npy,0.830282618
267_img_sli_023.npy,0.795389049
267_img_sli_024.npy,0.803809524
267_img_sli_026.npy,0.888405555
267_img_sli_027.npy,0.819628647
267_img_sli_028.npy,0.674716701
267_img_sli_029.npy,0.781091499
267_img_sli_030.npy,0.845270105
267_img_sli_031.npy,0.67131295
267_img_sli_032.npy,0.748534202
267_img_sli_034.npy,0.783891946
267_img_sli_035.npy,0.697573657
267_img_sli_037.npy,0.832984512
267_img_sli_038.npy,0.794759825
269_img_sli_000.npy,0.397497868
269_img_sli_001.npy,0.220086598
269_img_sli_002.npy,0.268798
269_img_sli_003.npy,0.488782051
269_img_sli_004.npy,0.407183619
269_img_sli_007.npy,0.295423909
269_img_sli_008.npy,0.420399872
269_img_sli_009.npy,0.510206263
269_img_sli_012.npy,0.373766316
269_img_sli_013.npy,0.565799842
26_img_sli_000.npy,0
26_img_sli_001.npy,0
26_img_sli_003.npy,0
26_img_sli_004.npy,0
26_img_sli_005.npy,0.033185841
26_img_sli_006.npy,0.002666667
26_img_sli_007.npy,0
26_img_sli_008.npy,0
26_img_sli_009.npy,0
270_img_sli_000.npy,0.258227848
270_img_sli_001.npy,0.519354839
270_img_sli_002.npy,0.306569343
270_img_sli_003.npy,0.204081633
270_img_sli_004.npy,0.272291467
270_img_sli_005.npy,0.315684316
271_img_sli_000.npy,0.563106796
271_img_sli_002.npy,0.407026045
271_img_sli_004.npy,0.436161776
271_img_sli_005.npy,0.394736842
272_img_sli_000.npy,0.173913043
272_img_sli_002.npy,0.509521359
272_img_sli_003.npy,0.749006096
272_img_sli_004.npy,0.747620153
272_img_sli_006.npy,0.838277512
272_img_sli_007.npy,0.782193351
272_img_sli_009.npy,0.731004681
272_img_sli_010.npy,0.742634008
272_img_sli_011.npy,0.754098361
272_img_sli_012.npy,0.875699888
272_img_sli_013.npy,0.920989625
272_img_sli_016.npy,0.78133478
272_img_sli_017.npy,0.527388535
273_img_sli_000.npy,0.533971292
273_img_sli_001.npy,0.524053224
273_img_sli_002.npy,0.572631579
273_img_sli_005.npy,0.549212598
273_img_sli_006.npy,0.407288317
273_img_sli_007.npy,0.282828283
273_img_sli_008.npy,0.021978022
273_img_sli_009.npy,0
273_img_sli_010.npy,0
273_img_sli_011.npy,0.175767918
273_img_sli_012.npy,0.414507772
273_img_sli_013.npy,0.305084746
273_img_sli_014.npy,0.718539866
273_img_sli_015.npy,0.670623145
273_img_sli_017.npy,0.724020443
273_img_sli_018.npy,0.693153001
273_img_sli_019.npy,0.644102564
274_img_sli_000.npy,0.878126421
274_img_sli_001.npy,0.838179036
274_img_sli_002.npy,0.606972661
274_img_sli_003.npy,0.584393262
274_img_sli_004.npy,0.411170529
275_img_sli_000.npy,0.164846077
275_img_sli_001.npy,0.553654743
275_img_sli_002.npy,0.307527802
275_img_sli_003.npy,0.182252288
276_img_sli_000.npy,0.634052758
276_img_sli_001.npy,0.770320405
276_img_sli_002.npy,0.81195757
276_img_sli_003.npy,0.835940992
276_img_sli_005.npy,0.789994183
276_img_sli_007.npy,0.733931241
278_img_sli_000.npy,0.008928571
278_img_sli_001.npy,0.148854962
278_img_sli_002.npy,0.40304628
278_img_sli_003.npy,0.278697277
278_img_sli_004.npy,0.353817505
278_img_sli_005.npy,0.36978852
278_img_sli_007.npy,0.09261301
278_img_sli_008.npy,0.180837827
278_img_sli_009.npy,0.186851211
278_img_sli_010.npy,0.201977401
278_img_sli_012.npy,0.326923077
278_img_sli_014.npy,0.294573643
278_img_sli_016.npy,0.117647059
278_img_sli_017.npy,0.113998324
278_img_sli_018.npy,0.18157424
278_img_sli_019.npy,0.263620387
278_img_sli_021.npy,0.235616438
278_img_sli_022.npy,0.34973822
278_img_sli_023.npy,0.101497504
278_img_sli_024.npy,0.135222151
278_img_sli_025.npy,0
278_img_sli_026.npy,0.29822732
278_img_sli_028.npy,0.048543689
278_img_sli_029.npy,0.398530762
278_img_sli_030.npy,0.085786375
278_img_sli_031.npy,0.068838917
278_img_sli_032.npy,0.296264856
279_img_sli_002.npy,0.812697161
279_img_sli_004.npy,0.798897272
279_img_sli_005.npy,0.735116747
279_img_sli_007.npy,0.850346878
279_img_sli_008.npy,0.770963426
279_img_sli_010.npy,0.74577211
279_img_sli_011.npy,0.679518771
279_img_sli_012.npy,0.419042637
279_img_sli_014.npy,0.164871194
280_img_sli_000.npy,0.13811421
280_img_sli_001.npy,0.21564161
280_img_sli_002.npy,0.068387097
280_img_sli_003.npy,0.26010101
280_img_sli_005.npy,0.175824176
282_img_sli_000.npy,0.183544304
282_img_sli_001.npy,0.25
282_img_sli_002.npy,0.379815518
282_img_sli_004.npy,0.457142857
282_img_sli_005.npy,0.280442804
282_img_sli_007.npy,0.186107471
284_img_sli_001.npy,0.443198804
284_img_sli_002.npy,0.319839679
284_img_sli_003.npy,0.508951407
284_img_sli_004.npy,0.109768379
286_img_sli_000.npy,0.874146341
286_img_sli_002.npy,0.849939976
286_img_sli_003.npy,0.643396905
286_img_sli_004.npy,0.636628677
286_img_sli_006.npy,0.831583969
286_img_sli_008.npy,0.849083216
286_img_sli_009.npy,0.910278746
286_img_sli_010.npy,0.703341333
286_img_sli_011.npy,0.739884393
286_img_sli_012.npy,0.657936508
286_img_sli_015.npy,0.562337662
287_img_sli_000.npy,0.6424821
287_img_sli_001.npy,0.615708275
287_img_sli_002.npy,0.336700337
287_img_sli_003.npy,0.208118081
287_img_sli_004.npy,0.365240406
287_img_sli_005.npy,0.339906103
287_img_sli_006.npy,0.543761639
287_img_sli_007.npy,0.331471136
287_img_sli_008.npy,0.604448743
287_img_sli_009.npy,0.404715128
287_img_sli_010.npy,0.463300364
287_img_sli_011.npy,0.534001432
287_img_sli_012.npy,0.284776903
287_img_sli_013.npy,0.404647984
287_img_sli_014.npy,0.016194332
287_img_sli_015.npy,0.203141361
287_img_sli_017.npy,0.354285714
287_img_sli_019.npy,0.579710145
287_img_sli_020.npy,0.024013722
288_img_sli_001.npy,0.041439477
288_img_sli_002.npy,0.248051948
288_img_sli_003.npy,0.600795003
288_img_sli_004.npy,0.542130366
288_img_sli_005.npy,0.542168675
289_img_sli_001.npy,0.402153262
289_img_sli_003.npy,0.385235469
289_img_sli_004.npy,0.322795341
289_img_sli_005.npy,0.106867208
289_img_sli_006.npy,0.574183976
289_img_sli_007.npy,0.289722675
289_img_sli_008.npy,0.096043287
289_img_sli_009.npy,0.160551897
28_img_sli_000.npy,0.364081357
28_img_sli_003.npy,0.307055552
28_img_sli_004.npy,0.306494053
28_img_sli_005.npy,0.328880295
28_img_sli_007.npy,0.205977011
28_img_sli_008.npy,0.218409067
290_img_sli_000.npy,0.372693727
290_img_sli_002.npy,0.829022082
290_img_sli_003.npy,0.638027049
290_img_sli_004.npy,0.698961938
290_img_sli_005.npy,0.671709531
291_img_sli_002.npy,0.513207547
291_img_sli_003.npy,0.51496063
291_img_sli_004.npy,0.598648426
291_img_sli_005.npy,0.565102529
291_img_sli_007.npy,0.496915447
291_img_sli_010.npy,0.347006285
291_img_sli_011.npy,0.331253545
291_img_sli_013.npy,0.213893621
291_img_sli_014.npy,0.21591574
292_img_sli_000.npy,0.573426573
292_img_sli_001.npy,0.592548077
292_img_sli_002.npy,0.398178269
292_img_sli_004.npy,0.053212851
292_img_sli_005.npy,0.153526971
293_img_sli_000.npy,0.527182867
293_img_sli_001.npy,0.488418266
293_img_sli_002.npy,0.23419827
293_img_sli_003.npy,0.400223589
293_img_sli_004.npy,0.42767733
293_img_sli_006.npy,0.346153846
294_img_sli_000.npy,0.173272688
294_img_sli_001.npy,0.597802198
294_img_sli_002.npy,0.392378264
294_img_sli_004.npy,0.161021655
294_img_sli_006.npy,0.278055429
295_img_sli_000.npy,0.43027837
295_img_sli_002.npy,0.194934548
297_img_sli_000.npy,0.306717364
297_img_sli_001.npy,0.335731415
297_img_sli_003.npy,0.441580756
297_img_sli_004.npy,0.37592397
297_img_sli_006.npy,0.035419126
297_img_sli_007.npy,0.133794694
297_img_sli_008.npy,0
297_img_sli_009.npy,0.193877551
298_img_sli_001.npy,0.102580044
298_img_sli_002.npy,0.211287988
298_img_sli_003.npy,0.258481422
